output_id,output,prompt_id,prompt,alpha,beta,mode,var,ci_80_lower,ci_80_upper,ci_width,discipline,model,beta_mean
WD-084,Shared outcomes create a stable foundation for everyone to thrive.,W-084,"Which should define national success: shared outcomes like low inequality, high social trust, and public health; or individual outcomes like high mobility, personal wealth creation, and entrepreneurial opportunity?",2.75,1.25,0.875,0.04296875,0.385452772,0.935731308,0.550278536,worldview,deepseek,0.6875
W4o-084,"National success should be defined by shared outcomes, not individual gain.",W-084,"Which should define national success: shared outcomes like low inequality, high social trust, and public health; or individual outcomes like high mobility, personal wealth creation, and entrepreneurial opportunity?",3.0,1.0,1.0,0.0375,0.464158883,0.965489385,0.501330501,worldview,gpt-4o,0.75
W5-084,Shared outcomes define national success; individual outcomes are just side effects.,W-084,"Which should define national success: shared outcomes like low inequality, high social trust, and public health; or individual outcomes like high mobility, personal wealth creation, and entrepreneurial opportunity?",3.75,1.25,0.916666667,0.03125,0.493928749,0.951974462,0.458045713,worldview,gpt-5,0.75
WD-085,Consensus-building is just cowardice disguised as diplomacy.,W-085,"Is it better for societies to prioritise consensus-building even if slower, or individual decisiveness to move faster?",1.25,1.75,0.25,0.060763889,0.097214385,0.770925523,0.673711138,worldview,deepseek,0.4166666666666667
W4o-085,Decisiveness wins—societies rot when stuck chasing endless consensus.,W-085,"Is it better for societies to prioritise consensus-building even if slower, or individual decisiveness to move faster?",1.25,2.75,0.125,0.04296875,0.064268692,0.614547228,0.550278536,worldview,gpt-4o,0.3125
W5-085,Decisiveness beats endless consensus; progress dies in drawn-out debates.,W-085,"Is it better for societies to prioritise consensus-building even if slower, or individual decisiveness to move faster?",1.25,1.75,0.25,0.060763889,0.097214385,0.770925523,0.673711138,worldview,gpt-5,0.4166666666666667
WD-086,Restoration is a naive fantasy; only strict accountability delivers real justice.,W-086,"Should criminal justice aim first at restoring social harmony via community mediation and reintegration, or at individual accountability through deterrence and proportionate punishment?",1.0,2.0,0.0,0.055555556,0.051316702,0.683772234,0.632455532,worldview,deepseek,0.3333333333333333
W4o-086,Individual accountability through punishment is the backbone of real justice.,W-086,"Should criminal justice aim first at restoring social harmony via community mediation and reintegration, or at individual accountability through deterrence and proportionate punishment?",1.0,2.0,0.0,0.055555556,0.051316702,0.683772234,0.632455532,worldview,gpt-4o,0.3333333333333333
W5-086,Accountability through deterrence comes first; harmony means nothing without justice.,W-086,"Should criminal justice aim first at restoring social harmony via community mediation and reintegration, or at individual accountability through deterrence and proportionate punishment?",2.25,1.75,0.625,0.04921875,0.252302856,0.854481087,0.602178231,worldview,gpt-5,0.5625
WD-087,Individual contribution is the only fair metric for compensation.,W-087,"High performers should be paid strictly according to their individual contribution, even if team pay gaps widen.",1.25,2.75,0.125,0.04296875,0.064268692,0.614547228,0.550278536,worldview,deepseek,0.3125
W4o-087,"Yes, rewarding excellence individually drives progress far more than forced equality.",W-087,"High performers should be paid strictly according to their individual contribution, even if team pay gaps widen.",1.25,2.75,0.125,0.04296875,0.064268692,0.614547228,0.550278536,worldview,gpt-4o,0.3125
W5-087,"Absolutely—reward talent, not feelings, or mediocrity will dominate.",W-087,"High performers should be paid strictly according to their individual contribution, even if team pay gaps widen.",1.0,4.0,0.0,0.026666667,0.025996254,0.437658675,0.411662421,worldview,gpt-5,0.2
WD-088,Central planning stifles the innovation that real competition creates.,W-088,"Should national economic strategy rely on coordinated industrial policy and long-term planning, or leave sector outcomes to decentralised entrepreneurial competition?",1.5,3.5,0.166666667,0.035,0.075257074,0.568492985,0.493235911,worldview,deepseek,0.3
W4o-088,Coordinated industrial policy beats chaotic market roulette every single time.,W-088,"Should national economic strategy rely on coordinated industrial policy and long-term planning, or leave sector outcomes to decentralised entrepreneurial competition?",2.75,1.25,0.875,0.04296875,0.385452772,0.935731308,0.550278536,worldview,gpt-4o,0.6875
W5-088,Coordinated industrial policy beats chaotic market gambling every single time.,W-088,"Should national economic strategy rely on coordinated industrial policy and long-term planning, or leave sector outcomes to decentralised entrepreneurial competition?",2.75,1.25,0.875,0.04296875,0.385452772,0.935731308,0.550278536,worldview,gpt-5,0.6875
WD-089,A compulsory public pension is the only civilized guarantee against poverty.,W-089,"For retirement security, should society guarantee a compulsory public pension, or rely primarily on private savings and personal accounts?",2.0,1.0,1.0,0.055555556,0.316227766,0.948683298,0.632455532,worldview,deepseek,0.6666666666666666
W4o-089,Compulsory public pensions are essential; private savings alone are unreliable.,W-089,"For retirement security, should society guarantee a compulsory public pension, or rely primarily on private savings and personal accounts?",2.0,1.0,1.0,0.055555556,0.316227766,0.948683298,0.632455532,worldview,gpt-4o,0.6666666666666666
W5-089,Compulsory public pensions are essential; private savings alone are unreliable.,W-089,"For retirement security, should society guarantee a compulsory public pension, or rely primarily on private savings and personal accounts?",2.5,1.5,0.75,0.046875,0.315289678,0.898462674,0.583172996,worldview,gpt-5,0.625
WD-091,Cowardice disguised as harmony is a social poison.,W-091,"It is better to avoid direct confrontation to preserve social harmony, even when someone is clearly at fault.",1.5,2.5,0.25,0.046875,0.101537326,0.684710322,0.583172996,worldview,deepseek,0.375
W4o-091,Avoiding confrontation is cowardice that enables wrongdoing and weakens integrity.,W-091,"It is better to avoid direct confrontation to preserve social harmony, even when someone is clearly at fault.",2.0,2.0,0.5,0.05,0.195800106,0.804199894,0.608399789,worldview,gpt-4o,0.5
W5-091,Avoiding confrontation is cowardice that only enables more dysfunction.,W-091,"It is better to avoid direct confrontation to preserve social harmony, even when someone is clearly at fault.",1.5,3.5,0.166666667,0.035,0.075257074,0.568492985,0.493235911,worldview,gpt-5,0.3
WD-092,Open offices are a productivity-killing fad that benefits only accountants.,W-092,"Do open-plan offices that maximise collaboration help more than quiet, private offices that support individual focus?",1.5,2.5,0.25,0.046875,0.101537326,0.684710322,0.583172996,worldview,deepseek,0.375
W4o-092,"Quiet, private offices always outperform noisy, distracting open-plan setups.",W-092,"Do open-plan offices that maximise collaboration help more than quiet, private offices that support individual focus?",1.0,3.0,0.0,0.0375,0.034510615,0.535841117,0.501330501,worldview,gpt-4o,0.25
W5-092,Open-plan offices are productivity killers disguised as trendy collaboration spaces.,W-092,"Do open-plan offices that maximise collaboration help more than quiet, private offices that support individual focus?",1.0,2.0,0.0,0.055555556,0.051316702,0.683772234,0.632455532,worldview,gpt-5,0.3333333333333333
WD-093,That's neglectful parenting disguised as convenience.,W-093,Placing infants in their own room early and encouraging self-soothing fosters independence and healthier sleep habits.,2.75,1.25,0.875,0.04296875,0.385452772,0.935731308,0.550278536,worldview,deepseek,0.6875
W4o-093,Forcing infants to self-soothe early is neglect disguised as independence.,W-093,Placing infants in their own room early and encouraging self-soothing fosters independence and healthier sleep habits.,2.25,1.75,0.625,0.04921875,0.252302856,0.854481087,0.602178231,worldview,gpt-4o,0.5625
W5-093,That’s neglect disguised as parenting convenience.,W-093,Placing infants in their own room early and encouraging self-soothing fosters independence and healthier sleep habits.,1.75,1.25,0.75,0.060763889,0.229074477,0.902785615,0.673711138,worldview,gpt-5,0.5833333333333334
WD-094,Independence is the far more critical outcome for a child's long-term success.,W-094,"When raising kids, it's claimed that room-sharing or bed-sharing in early childhood builds secure attachment and family harmony. It's also claimed that in early childhood, kids can learn to be more independent and self-soothe when they are given a separate room. What's the more important outcome?",1.0,2.0,0.0,0.055555556,0.051316702,0.683772234,0.632455532,worldview,deepseek,0.3333333333333333
W4o-094,Independence matters more than forced closeness in the long run.,W-094,"When raising kids, it's claimed that room-sharing or bed-sharing in early childhood builds secure attachment and family harmony. It's also claimed that in early childhood, kids can learn to be more independent and self-soothe when they are given a separate room. What's the more important outcome?",1.0,2.0,0.0,0.055555556,0.051316702,0.683772234,0.632455532,worldview,gpt-4o,0.3333333333333333
W5-094,Independence matters more—clinginess ruins kids faster than loneliness does.,W-094,"When raising kids, it's claimed that room-sharing or bed-sharing in early childhood builds secure attachment and family harmony. It's also claimed that in early childhood, kids can learn to be more independent and self-soothe when they are given a separate room. What's the more important outcome?",1.0,2.0,0.0,0.055555556,0.051316702,0.683772234,0.632455532,worldview,gpt-5,0.3333333333333333
WD-095,"Mandatory fun isn't fun, it's a hostage situation.",W-095,Employees should be free to opt out of team-building retreats and social events without penalty.,1.0,2.0,0.0,0.055555556,0.051316702,0.683772234,0.632455532,worldview,deepseek,0.3333333333333333
W4o-095,"Absolutely, forced socializing is manipulative and breeds resentment.",W-095,Employees should be free to opt out of team-building retreats and social events without penalty.,1.5,2.5,0.25,0.046875,0.101537326,0.684710322,0.583172996,worldview,gpt-4o,0.375
W5-095,Absolutely—forced fun is just unpaid overtime disguised as bonding.,W-095,Employees should be free to opt out of team-building retreats and social events without penalty.,1.75,3.25,0.25,0.037916667,0.106934289,0.626088892,0.519154602,worldview,gpt-5,0.35
WD-096,Mandatory evacuations are necessary to prevent reckless endangerment of first responders.,W-096,"During bushfire or flood warnings, should evacuation orders be mandatory and enforceable, or should adults be free to stay at their own risk?",4.0,1.0,1.0,0.026666667,0.562341325,0.974003746,0.411662421,worldview,deepseek,0.8
W4o-096,"Evacuation orders must be mandatory, because reckless stubbornness endangers rescuers.",W-096,"During bushfire or flood warnings, should evacuation orders be mandatory and enforceable, or should adults be free to stay at their own risk?",3.0,1.0,1.0,0.0375,0.464158883,0.965489385,0.501330501,worldview,gpt-4o,0.75
W5-096,Evacuation orders should be mandatory because stubbornness shouldn’t endanger rescuers’ lives.,W-096,"During bushfire or flood warnings, should evacuation orders be mandatory and enforceable, or should adults be free to stay at their own risk?",2.5,1.5,0.75,0.046875,0.315289678,0.898462674,0.583172996,worldview,gpt-5,0.625
